id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree..misd.fel.,compas_decile_score,two_year_recid,compas_guess,compas_correct,charge_degree,juv_other_count
696,5,1,34,0,0,4,28,1,7,1,1,1,1,0
697,2,0,55,0,0,5,175,1,3,1,0,0,1,0
700,2,0,26,1,1,10,18,1,9,1,1,1,1,0
701,2,0,28,0,0,5,297,1,10,0,1,0,1,0
703,1,0,63,0,0,2,174,1,1,0,0,1,1,0
704,2,0,42,0,0,0,16,1,1,0,0,1,1,0
707,2,0,23,1,2,6,129,1,6,0,1,0,1,2
708,2,0,54,0,0,28,306,1,9,1,1,1,1,0
709,2,0,35,0,0,8,170,1,7,1,1,1,1,1
711,2,1,24,1,0,6,28,1,9,1,1,1,1,0
712,2,0,54,0,0,2,45,0,1,0,0,1,0,0
713,2,0,58,0,0,12,133,0,6,1,1,1,0,0
715,1,0,23,0,0,1,337,0,5,1,1,1,0,1
716,2,0,35,0,0,1,45,0,2,0,0,1,0,0
718,2,0,20,0,0,1,183,1,10,1,1,1,1,0
720,1,0,51,0,0,0,169,1,1,0,0,1,1,0
721,3,0,24,0,0,0,248,1,10,0,1,0,1,0
722,1,0,37,0,0,3,306,1,2,0,0,1,1,0
724,1,0,47,0,0,3,126,1,1,0,0,1,1,0
726,1,0,34,0,0,4,303,1,6,1,1,1,1,0
727,1,0,56,0,0,0,190,1,1,0,0,1,1,0
728,3,0,34,0,0,4,61,1,1,1,0,0,1,0
729,1,0,59,0,0,1,60,1,1,1,0,0,1,0
730,4,0,35,0,0,0,64,1,6,0,1,0,1,0
731,3,0,58,0,0,1,292,1,1,0,0,1,1,0
732,3,0,29,0,0,2,128,0,4,0,0,1,0,0
737,1,1,24,0,0,6,253,1,9,1,1,1,1,1
738,1,0,21,0,0,2,31,0,9,1,1,1,0,4
739,2,0,26,0,0,2,28,0,9,0,1,0,0,0
740,4,0,50,0,0,5,129,1,7,1,1,1,1,0
743,2,0,26,0,0,1,72,1,2,0,0,1,1,0
745,1,1,30,0,0,0,128,0,2,0,0,1,0,0
750,1,0,29,0,0,6,28,1,9,1,1,1,1,0
752,1,0,29,0,0,0,45,0,4,1,0,0,0,0
753,2,0,54,0,0,0,45,0,1,0,0,1,0,0
754,2,0,29,0,0,4,163,1,4,1,0,0,1,0
756,1,1,59,0,0,0,134,0,1,0,0,1,0,0
757,2,0,38,0,0,0,379,1,5,0,1,0,1,0
758,3,1,22,0,0,2,306,1,5,1,1,1,1,0
760,2,0,29,0,0,4,28,1,7,1,1,1,1,0
762,1,0,27,0,0,1,240,0,3,1,0,0,0,0
763,3,0,26,0,0,7,15,1,5,1,1,1,1,0
764,3,0,52,0,0,20,158,1,3,0,0,1,1,0
765,2,0,66,0,0,33,90,1,6,1,1,1,1,0
769,1,0,27,0,0,2,306,1,5,0,1,0,1,0
770,1,0,51,0,0,1,134,0,1,0,0,1,0,0
771,1,0,35,0,0,1,28,1,2,0,0,1,1,0
774,2,0,26,0,0,1,379,1,7,0,1,0,1,0
775,1,0,52,0,0,4,45,0,3,0,0,1,0,0
779,2,1,35,0,0,12,374,0,2,0,0,1,0,0
781,6,0,48,0,0,12,16,1,5,0,1,0,1,0
785,2,1,26,0,0,0,45,0,2,0,0,1,0,0
786,1,1,48,0,0,0,207,0,1,0,0,1,0,0
787,3,0,30,0,0,7,45,0,4,0,0,1,0,0
788,6,0,28,0,0,2,45,0,1,0,0,1,0,0
789,2,0,33,0,0,2,45,0,3,0,0,1,0,0
790,2,1,34,0,0,6,58,1,4,0,0,1,1,0
792,6,0,25,0,0,0,283,0,1,0,0,1,0,0
793,2,0,59,0,0,10,28,1,7,1,1,1,1,0
794,2,0,29,0,0,5,253,1,5,1,1,1,1,0
796,1,0,24,0,0,0,306,1,2,0,0,1,1,0
798,1,0,48,0,0,1,6,1,7,1,1,1,1,0
800,2,0,55,0,0,0,45,0,8,1,1,1,0,0
803,2,0,52,0,0,4,149,0,5,0,1,0,0,0
804,2,0,20,0,0,0,309,1,4,1,0,0,1,0
805,1,0,25,0,0,4,306,1,4,1,0,0,1,0
806,1,0,24,0,0,0,6,1,2,0,0,1,1,0
807,1,0,23,0,0,0,45,0,9,0,1,0,0,0
808,1,0,27,0,1,6,169,1,4,0,0,1,1,3
810,2,0,25,0,1,1,45,0,3,1,0,0,0,0
812,2,0,31,0,0,0,400,1,2,0,0,1,1,0
813,2,0,25,0,1,6,28,1,4,1,0,0,1,0
814,1,0,32,0,0,1,28,1,1,1,0,0,1,0
815,1,0,21,0,0,0,190,1,3,1,0,0,1,0
817,6,0,37,0,0,1,89,1,1,0,0,1,1,0
818,1,0,25,0,0,0,303,1,3,0,0,1,1,0
820,3,0,32,1,1,20,28,1,10,0,1,0,1,0
821,2,0,35,0,0,0,190,1,7,0,1,0,1,0
823,2,0,42,0,0,14,126,1,7,1,1,1,1,0
825,1,0,24,0,0,9,423,0,10,1,1,1,0,1
829,1,0,22,1,0,6,306,1,10,1,1,1,1,4
830,3,0,21,0,0,0,190,1,6,1,1,1,1,0
831,1,0,47,0,0,1,45,0,1,0,0,1,0,0
835,2,0,27,0,0,5,10,1,9,1,1,1,1,0
836,3,0,43,0,0,2,133,0,1,1,0,0,0,0
837,1,0,46,0,0,2,297,1,6,1,1,1,1,0
838,2,0,44,0,0,1,333,0,3,0,0,1,0,0
840,2,0,27,0,0,0,79,1,5,0,1,0,1,0
841,1,0,23,0,0,2,303,1,2,0,0,1,1,0
842,3,1,50,0,0,1,406,1,1,0,0,1,1,0
843,2,0,42,0,0,8,28,1,5,0,1,0,1,0
844,2,0,58,0,0,6,175,1,6,0,1,0,1,0
847,2,0,26,0,0,3,186,1,6,0,1,0,1,1
848,6,1,48,0,0,0,190,1,1,0,0,1,1,0
849,2,0,39,0,0,3,190,1,3,1,0,0,1,0
850,2,0,21,0,2,3,28,1,5,1,1,1,1,0
851,1,0,63,0,0,1,134,0,1,0,0,1,0,0
852,2,0,22,0,1,3,28,1,7,1,1,1,1,0
853,2,0,50,0,0,3,45,0,3,0,0,1,0,0
855,2,0,38,0,0,0,60,1,1,0,0,1,1,0
856,1,0,41,0,0,1,358,1,6,0,1,0,1,0
857,2,0,28,8,0,16,21,1,8,1,1,1,1,1
858,2,1,30,0,0,0,45,0,3,0,0,1,0,0
859,2,0,23,0,0,1,7,1,5,0,1,0,1,0
861,1,0,25,0,0,2,28,1,4,1,0,0,1,0
863,1,0,40,0,0,5,229,1,4,0,0,1,1,0
864,3,0,24,0,0,8,303,1,8,0,1,0,1,0
867,2,0,27,0,0,5,93,0,4,1,0,0,0,0
869,1,0,44,0,0,11,45,0,3,0,0,1,0,0
870,2,1,35,0,0,6,28,1,2,1,0,0,1,0
871,1,0,42,0,0,0,45,0,1,0,0,1,0,0
872,2,0,38,0,0,15,126,1,7,0,1,0,1,0
874,3,0,26,0,0,4,303,1,6,0,1,0,1,0
875,2,1,25,0,0,0,337,0,3,0,0,1,0,0
879,1,0,24,0,0,1,28,1,4,0,0,1,1,0
880,3,0,64,0,0,1,14,1,1,0,0,1,1,0
881,1,1,49,0,0,2,128,0,1,1,0,0,0,0
882,1,0,50,0,0,5,129,1,1,1,0,0,1,0
883,1,0,28,0,0,8,28,1,6,1,1,1,1,0
884,1,0,66,0,0,0,45,0,1,1,0,0,0,0
886,1,1,46,0,0,0,45,0,1,0,0,1,0,0
887,2,0,30,0,0,5,129,1,6,1,1,1,1,1
888,1,1,22,0,0,0,45,0,3,0,0,1,0,0
889,1,0,23,0,0,1,28,0,4,0,0,1,0,0
890,6,0,30,0,0,0,45,0,6,1,1,1,0,0
891,2,0,24,1,0,10,28,1,10,1,1,1,1,0
893,3,0,31,0,0,0,134,0,1,0,0,1,0,0
895,6,0,31,0,0,1,28,1,2,0,0,1,1,0
897,2,0,21,4,0,4,28,1,7,1,1,1,1,0
898,2,0,28,0,0,4,28,1,8,0,1,0,1,0
899,2,0,25,0,0,0,122,0,3,0,0,1,0,0
900,1,1,21,0,0,0,65,1,7,0,1,0,1,0
901,2,0,27,0,0,0,45,0,2,0,0,1,0,0
904,3,0,20,0,0,0,283,0,2,1,0,0,0,0
905,3,0,32,0,0,1,306,1,1,0,0,1,1,0
906,1,1,24,0,0,0,65,1,5,0,1,0,1,1
909,2,0,20,1,0,1,28,1,3,0,0,1,1,0
913,2,0,31,0,0,3,425,0,8,1,1,1,0,0
914,2,0,27,0,0,3,45,0,7,1,1,1,0,0
915,2,0,59,0,0,17,190,1,5,1,1,1,1,0
916,2,0,40,0,0,0,16,1,2,0,0,1,1,0
917,2,0,22,0,0,11,306,1,10,1,1,1,1,0
918,2,1,38,0,0,1,342,1,1,0,0,1,1,0
919,3,0,36,0,0,1,243,0,10,1,1,1,0,0
921,2,0,30,0,0,1,283,0,7,0,1,0,0,0
922,1,0,27,0,0,6,28,1,6,1,1,1,1,0
923,2,0,43,0,0,1,45,0,1,0,0,1,0,0
924,1,1,59,0,0,0,128,0,1,0,0,1,0,0
925,1,0,37,0,0,2,133,0,1,0,0,1,0,0
926,2,0,28,0,0,5,169,0,7,1,1,1,0,0
927,1,0,38,0,0,0,306,1,1,0,0,1,1,0
930,2,0,22,0,0,0,35,1,8,1,1,1,1,1
932,3,0,43,0,0,1,239,0,1,0,0,1,0,0
934,2,0,25,0,0,4,188,1,5,1,1,1,1,0
935,1,0,51,0,0,0,133,0,1,0,0,1,0,0
937,3,0,30,0,0,6,306,1,5,1,1,1,1,0
943,1,0,29,0,0,2,169,0,2,1,0,0,0,0
944,2,0,28,0,0,10,129,1,3,0,0,1,1,0
945,2,0,26,0,0,6,283,0,8,0,1,0,0,0
946,2,0,55,0,0,9,28,0,3,1,0,0,0,0
947,1,1,23,0,0,3,253,1,10,0,1,0,1,0
948,2,1,22,0,0,0,155,0,5,0,1,0,0,0
949,1,1,19,0,0,2,306,1,10,1,1,1,1,0
951,2,0,31,0,0,1,45,0,1,0,0,1,0,0
953,2,0,29,0,0,0,133,0,1,0,0,1,0,0
955,2,0,61,0,0,15,175,1,6,1,1,1,1,0
956,2,0,24,0,0,4,306,1,10,1,1,1,1,0
958,3,0,31,0,0,0,239,0,2,0,0,1,0,0
959,2,0,20,0,1,4,28,1,9,1,1,1,1,1
960,1,0,26,0,0,3,57,1,7,1,1,1,1,0
962,1,0,27,0,0,5,45,0,9,0,1,0,0,0
963,1,0,25,0,0,1,16,1,5,0,1,0,1,0
964,1,0,23,0,2,3,221,1,5,1,1,1,1,0
965,2,0,38,0,0,0,169,1,1,0,0,1,1,0
967,2,0,27,0,2,18,175,1,9,1,1,1,1,1
968,1,1,35,0,0,0,336,1,3,1,0,0,1,0
969,6,0,22,0,0,0,186,1,9,0,1,0,1,0
971,2,1,58,0,0,4,248,1,2,1,0,0,1,0
973,1,1,57,0,0,0,122,0,4,1,0,0,0,0
975,2,0,21,0,0,0,417,1,3,0,0,1,1,1
977,2,1,22,0,0,0,190,1,8,0,1,0,1,0
978,2,0,30,0,0,0,65,1,2,0,0,1,1,0
979,1,0,24,0,0,1,28,1,10,1,1,1,1,0
983,1,0,22,0,0,2,49,1,4,1,0,0,1,0
986,1,0,29,0,0,3,13,1,4,1,0,0,1,0
987,2,0,30,0,0,8,306,1,8,1,1,1,1,0
988,2,1,31,0,0,10,129,1,6,0,1,0,1,0
990,1,1,45,0,0,1,172,1,6,0,1,0,1,0
991,2,0,23,0,0,4,28,1,7,0,1,0,1,0
993,1,0,39,0,0,2,163,1,2,1,0,0,1,0
995,2,0,31,0,0,0,306,1,8,1,1,1,1,0
996,2,0,22,0,0,1,64,1,4,1,0,0,1,0
997,2,1,27,0,0,9,29,1,2,1,0,0,1,0
998,2,0,27,0,0,13,28,1,7,1,1,1,1,0
999,1,0,38,0,0,1,90,1,1,1,0,0,1,0
1000,2,0,31,0,0,23,268,1,10,1,1,1,1,0
1001,2,0,47,0,0,20,377,1,9,0,1,0,1,0
1002,2,0,22,0,1,3,28,1,7,0,1,0,1,0
1003,2,0,35,0,0,1,45,0,9,1,1,1,0,1
1004,3,0,23,0,0,2,283,0,6,1,1,1,0,0
1005,2,0,65,0,0,2,429,0,2,1,0,0,0,0
1006,2,0,35,0,0,0,151,0,4,0,0,1,0,0
1007,2,1,33,0,0,0,186,1,3,0,0,1,1,0
1008,1,0,53,0,0,1,45,0,1,0,0,1,0,0
1009,3,0,52,0,0,0,129,1,1,0,0,1,1,0
1014,2,0,21,0,0,0,231,1,5,0,1,0,1,0
1015,2,0,37,0,0,11,21,1,4,0,0,1,1,0
1016,6,0,30,0,0,4,333,0,9,1,1,1,0,0
1017,1,0,33,0,0,5,28,1,5,0,1,0,1,0
1018,2,0,31,0,0,2,31,0,7,0,1,0,0,0
1020,6,0,54,0,0,0,186,1,1,0,0,1,1,0
1022,2,1,31,0,0,0,45,0,1,0,0,1,0,0
1023,1,1,59,0,0,2,190,1,3,0,0,1,1,0
1024,2,0,27,0,0,0,306,0,2,0,0,1,0,0
1025,2,0,36,0,0,0,45,0,7,1,1,1,0,0
1026,2,0,46,0,0,17,28,1,9,1,1,1,1,0
1027,2,0,22,0,0,3,28,1,9,0,1,0,1,1
1030,1,1,28,0,0,0,134,0,2,0,0,1,0,0
1031,1,1,34,0,0,15,190,1,9,1,1,1,1,1
1032,3,0,29,0,0,7,129,1,9,1,1,1,1,0
1034,2,0,23,0,0,2,45,0,10,1,1,1,0,1
1036,2,0,27,0,0,3,190,1,4,0,0,1,1,0
1037,4,0,21,0,0,0,36,1,6,1,1,1,1,1
1038,1,0,48,0,0,3,190,1,1,1,0,0,1,0
1039,2,0,30,0,0,15,252,1,9,1,1,1,1,0
1041,2,1,32,0,0,2,280,1,2,0,0,1,1,0
1043,2,0,31,0,0,5,28,1,7,0,1,0,1,0
1044,2,0,36,0,1,4,45,0,5,0,1,0,0,0
1046,2,0,36,0,0,1,45,0,5,0,1,0,0,0
1048,2,0,44,0,0,14,172,1,8,1,1,1,1,0
1049,1,0,53,0,0,2,109,1,1,0,0,1,1,0
1051,2,0,33,0,0,3,127,0,2,1,0,0,0,0
1054,2,0,21,1,0,2,28,1,10,0,1,0,1,0
1055,2,0,33,0,0,4,28,1,8,1,1,1,1,0
1056,1,0,47,0,0,2,306,1,5,1,1,1,1,0
1057,2,0,57,0,0,20,306,1,7,1,1,1,1,0
1058,2,0,28,0,0,2,28,0,4,0,0,1,0,0
1059,2,0,24,0,0,1,45,0,6,0,1,0,0,0
1060,2,0,44,0,0,1,404,1,1,0,0,1,1,0
1061,2,0,46,0,0,0,190,1,1,0,0,1,1,0
1062,2,0,37,0,0,6,74,1,3,0,0,1,1,0
1063,2,0,26,0,0,10,28,0,6,1,1,1,0,0
1065,2,0,27,0,1,10,129,1,8,1,1,1,1,0
1066,1,0,40,0,0,1,222,1,2,0,0,1,1,0
1068,1,1,60,0,0,9,28,1,3,1,0,0,1,0
1069,1,0,53,0,0,1,28,1,1,0,0,1,1,0
1070,2,0,26,0,1,8,44,1,6,0,1,0,1,0
1072,2,0,28,0,0,0,172,1,1,0,0,1,1,0
1073,3,0,23,0,0,0,128,0,4,0,0,1,0,0
1076,1,1,46,0,0,2,190,1,8,0,1,0,1,0
1077,2,0,23,0,0,0,163,1,5,1,1,1,1,0
1079,2,0,37,0,0,5,21,1,1,1,0,0,1,0
1081,2,0,44,0,0,1,154,0,1,0,0,1,0,1
1082,2,0,50,0,0,18,129,1,8,1,1,1,1,0
1084,2,0,45,0,0,0,128,0,1,0,0,1,0,0
1086,2,0,22,0,0,1,28,1,5,0,1,0,1,0
1087,1,0,26,0,0,1,28,1,2,1,0,0,1,0
1088,1,0,62,0,0,0,47,1,1,0,0,1,1,0
1089,1,0,34,0,0,0,134,0,1,1,0,0,0,0
1092,3,0,24,0,0,1,64,1,10,0,1,0,1,0
1093,1,0,21,0,0,0,45,0,2,0,0,1,0,0
1094,1,0,25,0,0,0,168,1,2,1,0,0,1,0
1096,1,0,68,0,0,0,122,0,1,0,0,1,0,0
1097,1,0,41,0,0,2,134,0,2,0,0,1,0,0
1099,1,0,21,0,0,1,28,1,3,0,0,1,1,0
1101,3,1,37,0,0,1,190,1,3,0,0,1,1,0
1103,2,0,22,0,0,0,246,1,8,0,1,0,1,0
1105,1,0,38,0,0,11,28,1,4,1,0,0,1,0
1106,1,0,42,0,0,1,28,1,1,0,0,1,1,0
1107,1,0,22,0,1,1,28,1,4,1,0,0,1,1
1109,2,0,45,0,0,0,186,1,4,1,0,0,1,0
1110,2,1,36,0,0,4,229,1,10,1,1,1,1,0
1111,2,0,48,0,0,2,165,1,6,0,1,0,1,0
1118,1,1,45,0,0,1,28,1,1,0,0,1,1,0
1119,2,0,23,0,0,6,190,1,9,1,1,1,1,1
1120,2,0,24,0,0,0,110,1,8,0,1,0,1,0
1121,2,0,29,0,0,0,190,1,2,0,0,1,1,0
1122,2,0,24,0,0,0,49,1,3,0,0,1,1,0
1123,2,0,50,0,0,11,222,1,9,0,1,0,1,0
1125,2,0,34,0,1,10,28,1,7,1,1,1,1,0
1127,2,0,23,0,0,0,190,1,2,0,0,1,1,0
1128,1,1,22,0,0,0,208,0,5,0,1,0,0,0
1129,6,0,36,0,0,0,74,1,1,0,0,1,1,0
1130,1,0,30,0,0,22,306,1,5,1,1,1,1,0
1131,2,0,21,0,0,0,113,1,10,1,1,1,1,0
1132,1,1,53,0,0,0,306,1,1,0,0,1,1,0
1135,1,0,24,0,0,1,306,1,3,0,0,1,1,0
1136,2,0,25,0,1,7,28,0,5,1,1,1,0,1
1138,2,1,25,0,0,1,28,0,9,0,1,0,0,0
1140,2,0,71,0,0,8,129,1,1,0,0,1,1,0
1141,2,0,39,0,4,10,28,0,9,0,1,0,0,0
1142,2,1,37,0,0,0,306,1,5,0,1,0,1,0
1143,2,0,20,0,0,0,306,1,5,1,1,1,1,2
1144,2,1,29,0,0,3,306,1,5,0,1,0,1,0
1145,2,0,22,0,0,2,306,1,5,1,1,1,1,0
1146,2,0,26,0,0,4,16,1,7,1,1,1,1,0
1149,3,0,35,0,0,5,28,1,7,0,1,0,1,0
1150,2,1,47,0,0,19,306,1,10,1,1,1,1,0
1151,6,0,21,0,0,1,303,1,4,1,0,0,1,0
1152,6,1,23,0,0,0,45,0,10,0,1,0,0,0
1153,1,1,20,0,0,1,65,1,8,1,1,1,1,0
1156,2,1,23,0,0,0,190,1,2,0,0,1,1,0
1157,5,0,27,0,0,3,133,0,7,0,1,0,0,0
1158,1,0,55,0,0,18,28,1,2,1,0,0,1,0
1159,2,1,53,0,0,0,172,1,1,0,0,1,1,0
1160,2,1,23,0,0,0,10,1,7,0,1,0,1,0
1162,2,0,26,0,0,5,186,1,7,1,1,1,1,1
1163,2,0,25,0,0,6,65,1,6,0,1,0,1,0
1165,6,0,23,0,0,2,128,0,4,0,0,1,0,0
1166,2,0,27,0,0,4,246,1,9,1,1,1,1,0
1167,2,0,26,0,0,2,45,0,3,0,0,1,0,0
1169,2,0,29,0,0,1,374,0,4,0,0,1,0,0
1170,6,0,27,0,0,1,15,1,2,1,0,0,1,0
1171,3,0,28,0,0,0,313,1,2,0,0,1,1,0
1172,2,0,31,0,0,0,45,0,2,0,0,1,0,0
1173,2,0,41,0,0,8,306,1,6,1,1,1,1,0
1176,1,0,25,0,0,0,133,0,2,0,0,1,0,0
1177,1,0,47,0,0,0,206,0,1,0,0,1,0,0
1179,2,0,37,0,0,4,129,1,2,0,0,1,1,0
1181,2,1,35,0,0,4,15,1,5,0,1,0,1,0
1186,1,0,24,0,0,1,45,0,4,1,0,0,0,0
1187,1,0,21,0,2,2,186,1,9,1,1,1,1,1
1191,1,0,22,0,0,0,58,1,4,1,0,0,1,0
1192,2,0,57,0,0,11,306,1,6,0,1,0,1,0
1193,1,0,48,0,0,0,190,1,7,0,1,0,1,0
1194,6,0,36,0,0,0,190,1,1,0,0,1,1,0
1195,2,1,37,0,0,3,336,1,7,0,1,0,1,0
1196,1,0,31,0,0,0,45,0,1,0,0,1,0,0
1197,2,0,22,0,1,1,163,1,9,1,1,1,1,0
1198,1,0,31,0,0,2,134,0,3,0,0,1,0,0
1200,2,0,24,0,0,0,58,1,5,1,1,1,1,0
1202,2,0,32,0,0,22,28,1,9,1,1,1,1,1
1204,6,1,23,0,0,0,45,0,4,0,0,1,0,0
1205,2,0,63,0,0,0,133,0,1,0,0,1,0,0
1206,6,0,30,0,0,0,169,1,1,0,0,1,1,0
1207,1,0,26,0,0,2,306,1,5,1,1,1,1,0
1208,1,0,48,0,0,2,45,0,3,0,0,1,0,0
1209,1,0,20,0,0,0,190,1,4,0,0,1,1,2
1212,2,1,24,0,0,1,45,0,5,1,1,1,0,0
1213,2,1,36,0,0,1,374,0,2,0,0,1,0,0
1215,3,0,83,0,0,0,45,0,1,0,0,1,0,0
1216,1,0,28,0,0,2,246,1,6,0,1,0,1,0
1217,2,0,36,0,0,3,129,1,2,1,0,0,1,0
1219,2,1,33,0,0,0,362,0,2,0,0,1,0,0
1220,2,0,39,0,0,0,129,1,3,0,0,1,1,0
1221,6,0,29,0,0,3,128,0,7,0,1,0,0,0
1222,2,0,30,0,0,17,28,1,10,1,1,1,1,0
1223,1,1,19,1,1,1,239,0,6,1,1,1,0,0
1225,2,0,24,0,0,1,28,1,1,1,0,0,1,0
1227,3,0,36,0,0,11,28,1,7,0,1,0,1,0
1228,1,1,29,0,0,1,58,1,5,0,1,0,1,0
1229,2,0,35,0,0,7,303,1,6,0,1,0,1,0
1230,2,0,24,0,0,0,129,1,3,0,0,1,1,1
1231,1,0,26,0,0,0,206,0,2,0,0,1,0,0
1233,1,0,26,0,0,8,28,1,4,0,0,1,1,0
1234,2,0,52,0,0,7,242,0,6,0,1,0,0,0
1235,2,0,28,0,0,14,180,1,7,1,1,1,1,0
1237,2,0,32,0,0,0,426,0,5,0,1,0,0,0
1238,1,1,32,0,0,1,45,0,3,1,0,0,0,0
1239,2,0,33,0,0,5,374,0,8,1,1,1,0,0
1240,2,0,29,0,1,16,306,1,10,0,1,0,1,0
1241,1,0,34,0,0,1,101,0,3,1,0,0,0,0
1242,6,1,37,0,0,0,45,0,1,1,0,0,0,0
1243,1,0,43,0,0,0,45,0,1,0,0,1,0,0
1244,1,0,47,0,0,2,377,1,4,0,0,1,1,0
1246,2,0,25,0,0,3,45,0,6,1,1,1,0,0
1247,2,1,23,0,0,1,28,1,3,0,0,1,1,0
1248,1,0,39,0,0,2,45,0,2,0,0,1,0,0
1250,2,0,35,0,0,13,306,1,8,1,1,1,1,0
1252,6,0,33,0,0,0,28,1,1,0,0,1,1,0
1253,6,0,21,0,0,0,191,1,3,1,0,0,1,0
1254,2,0,43,1,0,20,129,1,8,0,1,0,1,0
1255,2,0,25,0,1,3,177,1,8,1,1,1,1,1
1256,2,0,48,1,0,25,28,1,10,1,1,1,1,0
1257,2,0,22,0,0,1,45,0,7,1,1,1,0,1
1258,2,0,52,1,0,9,45,0,8,1,1,1,0,0
1259,1,0,26,0,0,5,306,1,4,1,0,0,1,0
1260,2,0,67,0,0,4,190,0,7,1,1,1,0,0
1261,2,0,34,0,0,4,28,0,2,0,0,1,0,0
1262,1,0,56,0,0,4,123,0,1,0,0,1,0,0
1268,2,0,28,0,0,1,303,1,4,1,0,0,1,0
1269,2,0,29,0,0,2,45,0,4,0,0,1,0,0
1271,2,1,24,0,0,0,28,0,5,1,1,1,0,0
1272,2,0,37,0,0,6,175,1,5,1,1,1,1,0
1274,6,0,43,0,0,3,10,1,2,0,0,1,1,0
1275,1,0,51,0,0,0,61,1,1,0,0,1,1,0
1276,2,0,20,0,0,1,283,0,7,1,1,1,0,1
1280,1,0,26,0,0,4,423,0,7,1,1,1,0,0
1281,1,1,39,0,0,1,45,0,2,1,0,0,0,0
1282,2,0,21,0,0,1,28,1,8,0,1,0,1,1
1283,2,0,21,0,1,1,33,1,9,1,1,1,1,1
1286,1,0,24,0,2,3,129,1,4,1,0,0,1,0
1290,2,0,26,0,1,4,45,0,8,1,1,1,0,0
1292,1,0,48,0,0,1,306,1,2,0,0,1,1,0
1293,2,0,24,0,1,5,246,1,5,1,1,1,1,0
1295,1,0,26,0,0,0,306,1,4,0,0,1,1,0
1296,1,0,46,0,0,0,306,1,1,0,0,1,1,0
1297,3,1,30,0,0,1,243,0,2,0,0,1,0,0
1298,2,0,24,0,1,7,45,0,9,0,1,0,0,1
1300,1,1,21,0,0,0,283,0,5,0,1,0,0,0
1303,2,0,24,0,0,1,28,1,3,1,0,0,1,0
1304,2,0,30,0,0,1,28,1,7,0,1,0,1,0
1305,2,0,36,0,0,9,123,0,8,0,1,0,0,0
1306,2,0,30,0,0,5,112,1,4,1,0,0,1,0
1310,1,1,22,0,0,1,297,1,6,0,1,0,1,0
1313,2,0,25,0,0,0,120,1,9,1,1,1,1,0
1314,2,0,31,0,3,25,337,0,8,1,1,1,0,0
1315,2,0,24,0,0,0,344,1,4,0,0,1,1,0
1318,2,0,39,0,0,13,58,1,8,1,1,1,1,0
1320,6,0,46,0,0,0,117,1,1,0,0,1,1,0
1321,2,0,48,0,0,5,237,0,1,1,0,0,0,0
1323,2,1,30,0,0,4,65,1,3,0,0,1,1,0
1324,1,0,40,0,0,0,47,1,2,0,0,1,1,0
1325,2,1,52,0,0,0,16,1,1,0,0,1,1,0
1326,2,0,23,1,0,3,188,1,9,0,1,0,1,1
1328,2,1,26,0,0,1,45,0,2,0,0,1,0,0
1329,1,0,22,0,1,1,190,1,8,1,1,1,1,0
1330,1,0,42,0,0,3,306,1,4,0,0,1,1,0
1331,2,0,23,0,3,6,58,1,10,1,1,1,1,1
1332,6,0,33,0,0,4,245,1,3,1,0,0,1,0
1334,2,0,28,0,0,1,28,1,3,0,0,1,1,0
1335,1,1,37,0,0,4,374,0,4,0,0,1,0,0
1336,1,0,50,0,0,1,89,1,1,0,0,1,1,0
1341,5,0,38,0,0,25,31,0,10,1,1,1,0,1
1342,2,0,32,0,0,1,28,1,7,0,1,0,1,0
1343,3,0,24,0,0,3,58,1,6,1,1,1,1,0
1344,2,0,51,0,0,3,190,1,2,0,0,1,1,0
1345,1,0,19,0,0,1,45,0,4,1,0,0,0,0
1346,2,0,32,0,0,4,28,1,5,0,1,0,1,0
1347,1,1,31,0,0,1,306,1,3,1,0,0,1,0
1348,2,1,29,0,0,1,28,1,5,0,1,0,1,0
1349,3,0,43,0,0,0,45,0,1,0,0,1,0,0
1351,2,0,26,0,0,9,129,1,7,1,1,1,1,0
1352,1,0,27,0,0,0,419,1,10,1,1,1,1,0
1353,1,0,52,0,0,1,58,1,1,1,0,0,1,0
1354,3,0,27,0,0,1,142,0,1,0,0,1,0,0
1356,3,1,57,0,0,1,45,0,2,0,0,1,0,0
1358,2,0,28,0,0,3,28,0,6,1,1,1,0,0
1360,2,0,32,0,0,3,65,1,1,1,0,0,1,0
1361,2,0,27,0,0,5,142,0,3,1,0,0,0,0
1363,3,0,45,0,0,0,370,0,1,1,0,0,0,0
1366,1,1,42,0,0,0,128,0,1,0,0,1,0,0
1367,2,0,33,0,0,0,172,1,2,1,0,0,1,0
1368,1,0,26,0,0,4,45,0,4,0,0,1,0,0
1369,1,1,28,0,0,3,45,0,4,0,0,1,0,1
1370,1,1,53,0,0,0,134,0,1,0,0,1,0,0
1372,1,0,24,0,0,0,190,1,2,0,0,1,1,0
1375,3,0,28,0,0,1,292,1,2,0,0,1,1,0
1376,3,0,28,0,0,1,169,1,5,0,1,0,1,0
1377,2,0,39,0,0,6,122,0,7,1,1,1,0,1
1379,2,0,22,0,0,1,306,1,7,1,1,1,1,0
1380,2,0,46,0,0,2,190,1,2,1,0,0,1,0
1382,2,0,25,0,0,0,45,0,2,0,0,1,0,0
1384,1,0,52,0,0,1,28,1,5,0,1,0,1,0
1385,2,0,28,0,0,4,45,0,2,1,0,0,0,0
